step,training_loss
210921,1.3109060316979886
211921,1.3596935948729516
212921,1.2654320867657662
213921,1.3369683382213116
214921,1.2944259591698646
215921,1.295390205681324
216921,1.3373445734977722
217921,1.2900904181301593
218921,1.2534523087739944
219921,1.2950070101320743
220921,1.276860209852457
221921,1.3107379476577043
222921,1.2929528545439244
223921,1.3126118026971818
224921,1.3408911071121692
225921,1.3021979856193067
226921,1.274187158405781
227921,1.2708245411217212
228921,1.2787958396077157
229921,1.261628743082285
230921,1.2395258194208145
231921,1.2948938714265823
232921,1.3382223925292491
233921,1.329006200566888
234921,1.2761955570280552
235921,1.2913085398077966
236921,1.2964382412433624
237921,1.2426615983843803
238921,1.2857045499682427
239921,1.2262033788263798
240921,1.3378346786797046
241921,1.2876278145611286
242921,1.3094870683550834
243921,1.3536646146923303
244921,1.3092271976023913
245921,1.3017855423688889
246921,1.2951201211810113
247921,1.282542191386223
248921,1.3491242143958806
249921,1.2625012481957674
250921,1.2896570902168751
251921,1.2769332405626774
252921,1.3191086274385453
253921,1.300840678781271
254921,1.2702332095503808
255921,1.2910028154253959
256921,1.2333522355258464
257921,1.2730277302861213
258921,1.2209924347698689
259921,1.3456120117604733
260921,1.3044988822937011
261921,1.286539122223854
262921,1.2777270187437535
263921,1.3052074584066868
264921,1.232164707005024
265921,1.3017608948051929
266921,1.2971905179023742
267921,1.2738309438079596
268921,1.3017243941426277
269841,1.3145135848418525
270842,1.3167994725894738
271842,1.2759421154856683
272842,1.3162658034265042
273842,1.2977796259522438
274842,1.2988507526963948
275842,1.332456272110343
276842,1.2627709833532572
277842,1.2831930449753999
278842,1.3493286868929864
279842,1.3064142110049723
280842,1.2879249015301466
281842,1.2081572199761867
282842,1.2860769365727902
283842,1.279772940158844
284842,1.2950948240906
285842,1.325873071089387
286842,1.2412315975427628
287842,1.2754646828770637
288842,1.2651699419021607
289842,1.3455389728546143
290842,1.2618118291199207
291842,1.2743328936621547
292842,1.2890995942652226
293842,1.2579196392893792
294842,1.2867013211101292
295842,1.2561373517364263
296842,1.2472709414064884
297842,1.2630919363200666
298842,1.3145369685739279
299842,1.2646220383197069
300842,1.2476881505846977
301842,1.2801149263978004
302842,1.305779723495245
303842,1.3010610652565957
304842,1.3262009211182595
305842,1.3487399156838655
306842,1.2985100355744361
307842,1.2327255758047104
308842,1.2008408133089543
309842,1.2951637918055057
310842,1.269258643463254
311842,1.2768437576144933
312842,1.2856187822222709
313842,1.3042461622655392
314842,1.2791384497582912
315842,1.3371185336411
316842,1.2830546063110233
317842,1.2785728145092725
318842,1.3302793843597174
319842,1.274304458141327
320842,1.2370266741216183
321842,1.3176081347465516
322842,1.3414097332954407
323842,1.2612547964751721
324842,1.343075592368841
325842,1.2433562441170216
326842,1.241395924091339
327842,1.2038000127226114
328842,1.2561315856799484
329842,1.292817226625979
330842,1.3085889386236667
331842,1.269376442372799
332842,1.2815002348423004
333842,1.2580203898847102
334842,1.2736857786476612
335842,1.3558216171264648
336842,1.2765792319327594
337842,1.260172090947628
338842,1.2936217890381814
339842,1.2922735556811094
340842,1.2888315914273263
341842,1.2989587801098823
342842,1.2717760610580444
343842,1.3218932366967202
344842,1.2670207576751709
345842,1.3295741222947837
346842,1.252161355793476
347842,1.295858675688505
348842,1.2983320534527303
349842,1.3299154487550258
350842,1.3155309843719005
351842,1.286074610888958
352842,1.291352296680212
353842,1.313249190747738
354842,1.3054089639782906
355842,1.283883048519492
356842,1.2758393432796002
357842,1.3035021262168884
358842,1.3149192579984665
359842,1.2016267769932747
360842,1.2653264359533787
361842,1.2162843962311745
362842,1.280494286209345
363842,1.266677777811885
364842,1.2881937576532363
365842,1.3111681073755026
366842,1.296498681128025
367842,1.2850361931473018
368842,1.2496879399120808
369842,1.264725081652403
370842,1.235396062940359
371842,1.2717443022429944
372842,1.2536684899926185
373842,1.307356120571494
374842,1.2903356114923954
375842,1.2945993238836526
376842,1.2293185519725085
377842,1.2871608001589776
378842,1.3042998776137829
379842,1.360821195691824
380842,1.2273087122142314
381842,1.3198788181245327
382842,1.2270269458591938
383842,1.3485645143389702
384842,1.2604380210041999
385842,1.224570528805256
386842,1.2269700861275197
387842,1.2500658938884734
388842,1.3319766600728036
389842,1.2676404892206192
390842,1.2643760326057671
391842,1.2732527646422387
392842,1.3072452940046788
393842,1.303383109331131
394842,1.2622250916361808
395842,1.2721121183633803
396842,1.276852555990219
397842,1.2740272719860077
398842,1.2717542226165532
399842,1.2942947913855314
400842,1.3005857882201672
401842,1.2602465208023788
402842,1.3220105974674226
403842,1.285478157043457
404762,1.283798724607281
405763,1.2987406431259094
406763,1.3405888701677322
407763,1.2726298774220048
408763,1.2583348408937454
409763,1.2214223963916302
410763,1.302812806457281
411763,1.2792136200219393
412763,1.272072940737009
413763,1.2777758794277907
414763,1.2481652214825154
415763,1.2386171742305159
416763,1.258173876516521
417763,1.277199451059103
418763,1.2710860425680877
419763,1.3301979116946459
420763,1.3056258522868156
421763,1.2765277647972106
422763,1.3108941131979228
423763,1.3176550813540817
424763,1.3150433799624444
425763,1.284099210679531
426763,1.334825889274478
427763,1.2277344144284725
428763,1.2786473343074323
429763,1.214464846044779
430763,1.2671713384687902
431763,1.2199672974646092
432763,1.226965939939022
433763,1.2399267211407423
434763,1.2812777344733477
435763,1.260976181924343
436763,1.3086890049874782
437763,1.2384748609364034
438763,1.2165505408942698
439763,1.2974214804172517
440763,1.270679971590638
441763,1.2727284725755452
442763,1.3419613249599933
443763,1.2321664917767048
444763,1.2936121496856212
445763,1.2715840978771449
446763,1.2285335268005728
447763,1.263977428726852
448763,1.2396508735269307
449763,1.2621495974361896
450763,1.2915584853589535
451763,1.2888437611162662
452763,1.2463540844470262
453763,1.2449917756617068
454763,1.2173282919228077
455763,1.2272313562482595
456763,1.325855071619153
457763,1.279232009023428
458763,1.3032701267004012
459763,1.1927611470222472
460763,1.3188260228559374
461763,1.3076659097075463
462763,1.302266338288784
463763,1.2848754443377257
464763,1.2604670962691307
465763,1.285405340746045
466763,1.280502062946558
467763,1.2293811157941819
468763,1.3029104424864053
469763,1.2292346611022948
470763,1.2356244551241398
471763,1.3489038276821375
472763,1.2615582928359508
473763,1.2870082192718983
474763,1.2661037559360266
475763,1.2601895514279604
476763,1.2735680420622228
477763,1.3542714705765246
478763,1.259800528548658
479763,1.268568815484643
480763,1.2094433545768262
481763,1.3090648480504752
482763,1.2420529287457467
483763,1.3099923646748066
484763,1.3039494036585093
485763,1.2473382333219052
486763,1.2400245646238326
487763,1.2662675738334657
488763,1.3130762333273887
489763,1.2181355361044406
490763,1.2332478959858417
491763,1.306423783838749
492763,1.2970501478463412
493763,1.323948053613305
494763,1.2368480104506017
495763,1.2571830983161927
496763,1.2327780813872815
497763,1.2915658119171858
498763,1.2743617763966322
499763,1.2944088793843984
500763,1.3296704012155534
501763,1.2614282767027616
502763,1.2912276251241566
503763,1.2938424094468355
504763,1.2512221539020538
505763,1.3112542900592088
506763,1.2965501892119646
507763,1.2632210065871476
508763,1.2608055945038796
509763,1.2260976221859454
510763,1.2754541059434414
511763,1.2313100046813488
512763,1.269120442762971
513763,1.1869577851444484
514763,1.2269316973388196
515763,1.2531610315591097
516763,1.2595334132984282
517763,1.2262788674384355
518763,1.2252663362175227
519763,1.2028077903985976
520763,1.2406348770856857
521763,1.2405602098107338
522763,1.2438126292675733
523763,1.3369339301586152
524763,1.2642852876037358
525763,1.253115482136607
526763,1.2170948189198971
527763,1.2227369668483734
528763,1.324472009807825
529763,1.2873988606631757
530763,1.2215939081460236
531763,1.24765828448534
532763,1.27839990067482
533763,1.2618950949013232
534763,1.3646969542503358
535763,1.3062895519286395
536763,1.2873712907284498
537763,1.2750744077414273
538763,1.292166430145502
539683,1.325599839505942
540684,1.2653400008822535
541684,1.2805741227567196
542684,1.2469611079692842
543684,1.225488086670637
544684,1.272652672663331
545684,1.3163566593453289
546684,1.3040470294356346
547684,1.2638177051097155
548684,1.255504070147872
549684,1.2677882575318218
550684,1.2569428822845221
551684,1.2577833181917668
552684,1.3016017198711634
553684,1.2259956473782658
554684,1.2755453679189086
555684,1.29358618478477
556684,1.2955755717903377
557684,1.3169123120605946
558684,1.2254296386688948
559684,1.3535035564005375
560684,1.218959628686309
561684,1.2451446372717618
562684,1.2545084200501442
563684,1.3271981279179454
564684,1.2561865327060222
565684,1.2639596315026282
566684,1.2871122309267522
567684,1.1729678672850132
568684,1.2185471483767032
569684,1.1724911752194167
570684,1.2155895612090826
571684,1.2475206633284688
572684,1.2474816145300864
573684,1.2389656735211612
574684,1.2621586321294307
575684,1.1936284368485213
576684,1.216618852391839
577684,1.3477424734979868
578684,1.2936347446590661
579684,1.2275910131931305
580684,1.2620289945453405
581684,1.2572975618839264
582684,1.3079635030329226
583684,1.2520085159391166
584684,1.2219017584621907
585684,1.262679375872016
586684,1.2777026144787669
587684,1.2554049772918225
588684,1.2139467833787203
589684,1.2010057069957256
590684,1.285061620041728
591684,1.2852169236391782
592684,1.2927020025104283
593684,1.270173804461956
594684,1.2673413649350405
595684,1.265714965954423
596684,1.2938997106701136
597684,1.1705669637173415
598684,1.2395456345677376
599684,1.282084498345852
600684,1.283338338047266
601684,1.2411215736791492
602684,1.2345630006939172
603684,1.2819131890386344
604684,1.2762741052359343
605684,1.240239609271288
606684,1.2669924947917461
607684,1.2581505912691355
608684,1.2829018979370594
609684,1.2574159592688083
610684,1.2414539620876313
611684,1.2758159647732974
612684,1.2464060676023363
613684,1.2334725833535194
614684,1.25164912776649
615684,1.2752802876085043
616684,1.2186953598558903
617684,1.2517862410247327
618684,1.2586857180595399
619684,1.2955259560346604
620684,1.205321411937475
621684,1.235216912135482
622684,1.2951340296268463
623684,1.3266131033450366
624684,1.2834887717217207
625684,1.2343685782700777
626684,1.2898765826821328
627684,1.3224857587218284
628684,1.2833142919391394
629684,1.3197611587643623
630684,1.2709607059955597
631684,1.3262066818624736
632684,1.2827772502750159
633684,1.2826349699348212
634684,1.266996044307947
635684,1.2730900507941842
636684,1.2505912487059831
637684,1.2697403511703014
638684,1.2378828264325856
639684,1.3074770347476006
640684,1.2522513034343719
641684,1.2280303568691016
642684,1.2229373431950807
643684,1.2268014838993548
644684,1.2331209365129472
645684,1.2365667366981505
646684,1.2804978417605162
647684,1.2421141016334296
648684,1.2459867173135282
649684,1.206597071751952
650684,1.3177992208153009
651684,1.2387576291114093
652684,1.2238919923603535
653684,1.2011258725970984
654684,1.2528014221191406
655684,1.281868589386344
656684,1.1967985325455666
657684,1.2539713685065508
658684,1.2613197416961193
659684,1.2536244814246893
660684,1.2510985760986806
661684,1.261302841320634
662684,1.3128867641761899
663684,1.2864509674459697
664684,1.2827544673979283
665684,1.2294067949801684
666684,1.2683643929362296
667684,1.1920179294422268
668684,1.2215061081647873
669684,1.2354835499972106
670684,1.2931893677264452
671684,1.2417639623731376
672684,1.2600418973788619
673684,1.241117279663682
674604,1.2955153365012095
675605,1.284810241896075
676605,1.2275334065407515
677605,1.1772522945404054
678605,1.2483043140769006
679605,1.3053533287793397
680605,1.2586775239557029
681605,1.2934813740700484
682605,1.3246392896920443
683605,1.286902757793665
684605,1.2180856753736735
685605,1.2439373545199632
686605,1.2753779671639205
687605,1.1917924613058568
688605,1.2440166947990656
689605,1.2562404622584582
690605,1.1812652686089278
691605,1.229009231209755
692605,1.195854729399085
693605,1.256102218851447
694605,1.1970711791813373
695605,1.2491474532783031
696605,1.2506645809933543
697605,1.2305540059357882
698605,1.2373757451027632
699605,1.2002189402654766
700605,1.2454449178129434
701605,1.228004240144044
702605,1.1889810425415634
703605,1.2513082998394967
704605,1.2378427500724793
705605,1.2855312849879266
706605,1.1912228810489178
707605,1.2502414757609368
708605,1.3044938994497062
709605,1.2384054784029723
710605,1.2113556477501988
711605,1.2334572227150202
712605,1.1762080494388938
713605,1.258848744034767
714605,1.2432295202463866
715605,1.3060706596523524
716605,1.2033484879732133
717605,1.2867196750938892
718605,1.243662294343114
719605,1.2924480324685574
720605,1.2781356280744076
721605,1.2324397711604833
722605,1.2113475233837963
723605,1.2744896529242395
724605,1.2369392009824514
725605,1.2011789036169649
726605,1.2805815990567206
727605,1.2307142294794322
728605,1.2695306330472231
729605,1.2089194894433022
730605,1.2619585186839104
731605,1.2725249020829796
732605,1.229501637339592
733605,1.2813903831243516
734605,1.2079844259917736
735605,1.2964064537137747
736605,1.280402359738946
737605,1.2308360681012274
738605,1.224340179219842
739605,1.2283836389482021
740605,1.2246138561293483
741605,1.2581664031744004
742605,1.3007896538078785
743605,1.2054485817849636
744605,1.2242304922789335
745605,1.2638828376233577
746605,1.1909345261976123
747605,1.2381529860943556
748605,1.2976427964270114
749605,1.1930566272586585
750605,1.2637228055000305
751605,1.2431394710838795
752605,1.2387775653898716
753605,1.2937709849625827
754605,1.2528608803153038
755605,1.2356818050444127
756605,1.237131861835718
757605,1.2425433340072631
758605,1.2227733821719884
759605,1.2387886271327735
760605,1.3002539738118648
761605,1.240021583288908
762605,1.2727275264188647
763605,1.24639281450212
764605,1.1310657543689013
765605,1.2686817610114813
766605,1.262067323192954
767605,1.2883079203516246
768605,1.2292887221127748
769605,1.2810497115403414
770605,1.2565606539845466
771605,1.2641164312958717
772605,1.2830006325170398
773605,1.2623296605050565
774605,1.2645002713054418
775605,1.2144071476459504
776605,1.2458061124533415
777605,1.2454845847636462
778605,1.262576359719038
779605,1.1928692750781775
780605,1.2872231555730105
781605,1.2401194505393505
782605,1.2710850595980883
783605,1.337099412098527
784605,1.2660205843821168
785605,1.3276030191257595
786605,1.2263899948075414
787605,1.2486491003483533
788605,1.2469487690031529
789605,1.256745927259326
790605,1.2430347883701325
791605,1.2501607177704572
792605,1.2756442025899888
793605,1.2649368435293435
794605,1.2559688209518791
795605,1.1840628763213754
796605,1.2282919012606144
797605,1.2405086660981177
798605,1.179124410070479
799605,1.2475739449337124
800605,1.2665851493105291
801605,1.2515114671066403
802605,1.2758885132670403
803605,1.2481725034043192
804605,1.1835465040579438
805605,1.2023401998728513
806605,1.2321532161831856
807605,1.2283910372555256
808605,1.204815437823534
809525,1.2543185020270555
810526,1.235447287425533
811526,1.2483920043483376
812526,1.275509163916111
813526,1.2197222221717239
814526,1.2865684479698538
815526,1.2491568398475648
816526,1.249671802610159
817526,1.2372200704067946
818526,1.2656479949057102
819526,1.2413978897631168
820526,1.2415868506133556
821526,1.2786414366066456
822526,1.2479869734942912
823526,1.2516742651611568
824526,1.192663175560534
825526,1.2554628549218179
826526,1.2568484072498978
827526,1.2136986838579178
828526,1.3237004705443978
829526,1.177409894451499
830526,1.2567862204685807
831526,1.2540411708652974
832526,1.227596404582262
833526,1.239616706058383
834526,1.2309688750132919
835526,1.2876451074853539
836526,1.2497363840937614
837526,1.2058472266346216
838526,1.2026764061301947
839526,1.2395073806494474
840526,1.2348911504149438
841526,1.2344298844337462
842526,1.2606314904540776
843526,1.2048268724009394
844526,1.2138307653702796
845526,1.234681854069233
846526,1.2643860897421837
847526,1.2582471933178603
848526,1.2181597936153412
849526,1.2327200884521008
850526,1.2590196222662926
851526,1.1862664536833762
852526,1.246315035223961
853526,1.257625033505261
854526,1.2811015059128403
855526,1.2505518436282874
856526,1.2108561726659537
857526,1.2251241369098425
858526,1.221260915622115
859526,1.2733367690965534
860526,1.2040531984642149
861526,1.217517662629485
862526,1.2995638718381524
863526,1.216327872633934
864526,1.2604220457971096
865526,1.204098492562771
866526,1.2264441935420036
867526,1.2243883746936917
868526,1.2519215487539768
869526,1.2016237400770187
870526,1.2357182484567166
871526,1.2217526487708092
872526,1.250131650581956
873526,1.2222071212306618
874526,1.1932109418809413
875526,1.2027258402183651
876526,1.2465064460635185
877526,1.3004528144448995
878526,1.1888973395153881
879526,1.2119317698702217
880526,1.1944738416075706
881526,1.1363392090201379
882526,1.215685088172555
883526,1.2192750394940377
884526,1.2607548802495003
885526,1.257996061116457
886526,1.2313198204487563
887526,1.1867109593600034
888526,1.2939690835773945
889526,1.3123708947002888
890526,1.2139263402372598
891526,1.2704834478348495
892526,1.2270456041097642
893526,1.293772076137364
894526,1.2304689668677746
895526,1.167196741461754
896526,1.2161734963953494
897526,1.1991608939617873
898526,1.2628842602968215
899526,1.2813000024557113
900526,1.299886774726212
901526,1.2227788610309362
902526,1.277112123310566
903526,1.258902042672038
904526,1.2514452252238988
905526,1.2772245926260948
906526,1.2344205231368541
907526,1.2037130462825298
908526,1.1838580210655927
909526,1.1808619321882725
910526,1.2337264990881085
911526,1.2047989548444749
912526,1.1616543399840593
913526,1.2497291239351034
914526,1.2236505860686302
915526,1.2202467615529895
916526,1.2028168481886388
917526,1.2021682933717965
918526,1.2247594002336264
919526,1.2592597800046206
920526,1.1948252339735628
921526,1.1991346832364798
922526,1.2980126983821392
923526,1.254048514969647
924526,1.2734673459231853
925526,1.1949871584028005
926526,1.1594640969336032
927526,1.1848242280185222
928526,1.2372922416329384
929526,1.2507363000065088
930526,1.2685940061211587
931526,1.2418093087375164
932526,1.2212628963291645
933526,1.2691966656967997
934526,1.2083521293401718
935526,1.208570730522275
936526,1.1943001134321094
937526,1.2782875040918589
938526,1.2421034717261792
939526,1.2276592318415642
940526,1.2009257077127695
941526,1.2929904099106788
942526,1.2433552722111345
943526,1.1778306628465653
944446,1.2295576343231875
945447,1.252749389813437
946447,1.2268068099543452
947447,1.221081334978342
948447,1.2252905558943747
949447,1.228808649212122
950447,1.214916054457426
951447,1.2952257940471172
952447,1.271355527356267
953447,1.2449350172802807
954447,1.2502152930647135
955447,1.2311304172575475
956447,1.1864785736575723
957447,1.2590259885042905
958447,1.2117307223081588
959447,1.2617656686156988
960447,1.249898087926209
961447,1.259994664758444
962447,1.2272610938847064
963447,1.2402812554314733
964447,1.200340171933174
965447,1.1950266233831643
966447,1.2082646760642528
967447,1.2508712145239114
968447,1.2247302227318286
969447,1.2607651320919395
970447,1.2258613603636623
971447,1.1934008808881045
972447,1.2492964114248752
973447,1.1678801219463348
974447,1.2388722410053015
975447,1.1652929981648923
976447,1.323134759694338
977447,1.2243743159994482
978447,1.2234448510035874
979447,1.2919095693826674
980447,1.2493649860769511
981447,1.2288473424315454
982447,1.1846347664743662
983447,1.2422118611782789
984447,1.2549788821339607
985447,1.2802726660221815
986447,1.2557374220192432
987447,1.2668857184946538
988447,1.247527837663889
989447,1.2126665137335657
990447,1.2576961356252432
991447,1.2414412799179555
992447,1.2010986468866467
993447,1.1831053247004748
994447,1.2065842233002186
995447,1.2122668310925364
996447,1.2137588137313724
997447,1.1677189829796553
998447,1.2364432135373353
999447,1.1785436301082373
1000447,1.218114072598517
1001447,1.1499442717656494
1002447,1.2896575745716692
1003447,1.2158549158871175
1004447,1.2029546612948179
1005447,1.2301099307760597
1006447,1.1794385358020663
1007447,1.2232764878123998
1008447,1.1829999165982008
1009447,1.2242820561826229
1010447,1.2597713199257852
1011447,1.171822542116046
1012447,1.2321421149075031
1013447,1.177426062554121
1014447,1.1996061862558127
1015447,1.2091804856359958
1016447,1.1922291558682918
1017447,1.1759183513075113
1018447,1.1645377026200294
1019447,1.1988267315104604
1020447,1.218668153464794
1021447,1.194190704472363
1022447,1.2238627197630703
1023447,1.1827163817286492
1024447,1.263703869447112
1025447,1.2566709569692611
1026447,1.2509182912260295
1027447,1.2205545419380068
1028447,1.1458626440241932
1029447,1.2474358578249811
1030447,1.1586203411519527
1031447,1.1977162150889635
1032447,1.2112679958194494
1033447,1.2278600375205277
1034447,1.237604277484119
1035447,1.2095476533770562
1036447,1.2291092599779367
1037447,1.2255996876955033
1038447,1.205912982955575
1039447,1.1468097267895936
1040447,1.1930048153996469
1041447,1.2272431383430957
1042447,1.2454157859310508
1043447,1.2559035766609012
1044447,1.2167267712280154
1045447,1.253135917879641
1046447,1.1942991357669235
1047447,1.218808112718165
1048447,1.1708822411298752
1049447,1.172449516698718
1050447,1.2589132921621204
1051447,1.228809641122818
1052447,1.253139930203557
1053447,1.2234377715736628
1054447,1.202537216089666
1055447,1.1871346291229128
1056447,1.1681918604150414
1057447,1.224574878960848
1058447,1.2189621756225824
1059447,1.269266067326069
1060447,1.2069188653230667
1061447,1.3338563208281995
1062447,1.2497227125614883
1063447,1.2144520239755512
1064447,1.2061855306476355
1065447,1.2587939747795462
1066447,1.2042715617790818
1067447,1.2622275934964418
1068447,1.231862165056169
1069447,1.1912377573028208
1070447,1.2507588289827107
1071447,1.2170962087772788
1072447,1.1784374209865929
1073447,1.238669612571597
1074447,1.2113899173289537
1075447,1.218979246765375
1076447,1.2493117936998606
1077447,1.2589989057891071
1078447,1.232585733488202
1079367,1.179529710162593
1080368,1.2208827986539184
1081368,1.2639819487780333
1082368,1.257021949097514
1083368,1.1743991199582815
1084368,1.214212545014918
1085368,1.234065026625991
1086368,1.240203822478652
1087368,1.19017333881557
1088368,1.1976084551364183
1089368,1.2365484327375889
1090368,1.1661092959195376
1091368,1.1583349582031368
1092368,1.2379006575271487
1093368,1.2424594964906572
1094368,1.2105870046764613
1095368,1.21454356777668
1096368,1.178737529799342
1097368,1.171227971598506
1098368,1.2331548238247634
1099368,1.2316131301745772
1100368,1.2209626622721552
1101368,1.2229222615659237
1102368,1.2895796006917954
1103368,1.2780819394178689
1104368,1.219125504232943
1105368,1.2308292188048362
1106368,1.2347901118844749
1107368,1.0981290940493345
1108368,1.202937002182007
1109368,1.2438089032620192
1110368,1.2053306573480367
1111368,1.192571426652372
1112368,1.2549379608854652
1113368,1.2028197290748357
1114368,1.1854709604382514
1115368,1.214326995164156
1116368,1.2557427846938372
1117368,1.238212115675211
1118368,1.1939260445460678
1119368,1.2292201260998845
1120368,1.1842171519771219
1121368,1.1687814661562443
1122368,1.2334013803750277
1123368,1.2256567755043506
1124368,1.2221619862765074
1125368,1.1718405106514693
1126368,1.2474919201284647
1127368,1.2522778554931282
1128368,1.2124389294981956
1129368,1.2054417449235917
1130368,1.2191109185367823
1131368,1.2429812411963939
1132368,1.1909419934824108
1133368,1.2495688622668386
1134368,1.271450246334076
1135368,1.193621374361217
1136368,1.191222221583128
1137368,1.2022155392616987
1138368,1.245822512857616
1139368,1.213255946867168
1140368,1.1886837937310337
1141368,1.222141603320837
1142368,1.2859031806513668
1143368,1.2739638286754489
1144368,1.2483161041811108
1145368,1.2261116968244314
1146368,1.1764960936307907
1147368,1.2672706401124596
1148368,1.1915022521689533
1149368,1.2287485645413398
1150368,1.2214178514480591
1151368,1.1674862497970462
1152368,1.1994755779057742
1153368,1.2663966834545135
1154368,1.1581221873909235
1155368,1.2550060898065567
1156368,1.1832952270880341
1157368,1.1920466975867747
1158368,1.1811623170673846
1159368,1.2289606616944075
1160368,1.1908134630024434
1161368,1.2319735849499702
1162368,1.2416663653552533
1163368,1.247180018544197
1164368,1.1708304212987424
1165368,1.2238723303824663
1166368,1.2127827828004956
1167368,1.1822165541574359
1168368,1.2237958714216948
1169368,1.245608194500208
